Stock,Predict_close_price,Open_price
0020,1.19731968473957,1.13
0241,3.366097562766002,3.06
0268,9.426810713186159,5.92
0285,29.62975369957473,30.2
0522,85.94575027181024,86.4
0700,370.9269252144363,372.8
0772,22.69009222147537,23.8
0780,13.29854641883201,13.12
0981,16.85680404341812,17.1
0992,9.827320849350457,9.69
1024,41.22980712537925,44.6
1347,17.08554740267184,18.0
1797,16.06060788412283,11.1
1810,16.56731003618178,17.96
2015,82.66746188837892,83.1
3690,99.45223746004682,110.0
3888,21.39884912122972,21.05
6060,15.82331743917825,13.12
6618,35.74973305192343,23.35
6690,22.80514701061925,23.3
9618,112.290302007745,114.8
9626,107.1760743608753,111.3
9868,30.96030286378506,28.1
9888,92.47818229656926,87.95
9961,312.528307573052,332.8
9988,80.38640627246926,81.7
9999,141.6189106657601,143.1
